key,name,smiles,mpC,csid,link,source,count,min,max,range
1711,"2,6-dibromophenol",c1cc(c(c(c1)Br)O)Br,55,11354,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10573,Alfa Aesar,2,55,56.5,1.5
8348,pyridine n-oxide,c1cc[n+](cc1)[O-],64,12229,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10419,Alfa Aesar,2,64,65.5,1.5
2126,"2-bromo-4,6-dinitroaniline",c1c(cc(c(c1[N+](=O)[O-])N)Br)[N+](=O)[O-],152,14979,http://www.alfa.com/en/GP100W.pgm?DSSTK=B22905,Alfa Aesar,2,152,153.5,1.5
5138,4-fluoro-3-nitroaniline,c1cc(c(cc1N)[N+](=O)[O-])F,96,61087,http://www.alfa.com/en/GP100W.pgm?DSSTK=A15371,Alfa Aesar,2,96,97.5,1.5
6069,6-azauracil,c1c(=O)[nH]c(=O)[nH]n1,276,61352,http://www.alfa.com/en/GP100W.pgm?DSSTK=A14389,Alfa Aesar,2,274.5,276,1.5
423,"1,7-dihydroxynaphthalene",c1cc2ccc(cc2c(c1)O)O,182,61739,http://www.alfa.com/en/GP100W.pgm?DSSTK=H28261,Alfa Aesar,2,180.5,182,1.5
7294,hexamethyldisilane,C[Si](C)(C)[Si](C)(C)C,12,66675,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13155,Alfa Aesar,2,12,13.5,1.5
750,"1,18-octadecanedicarboxylic acid",C(CCCCCCCCCC(=O)O)CCCCCCCCC(=O)O,127,68030,http://www.alfa.com/en/GP100W.pgm?DSSTK=42004,Alfa Aesar,2,125.5,127,1.5
6067,6-aza-2-thiothymine,Cc1c(=O)[nH]c(=S)[nH]n1,220,1061203,http://www.alfa.com/en/GP100W.pgm?DSSTK=A14167,Alfa Aesar,2,218.5,220,1.5
6430,benzo[b]furan-2-carboxylic acid,c1ccc2c(c1)cc(o2)C(=O)O,194,10778469,http://www.alfa.com/en/GP100W.pgm?DSSTK=A15579,Alfa Aesar,2,192.5,194,1.5
15863,Iodoacetic acid,ICC(=O)O,81,5050,http://msds.chem.ox.ac.uk/,academic website,3,81,82.5,1.5
14674,p-bromobenzophenone,O=C(c1ccc(Br)cc1)c2ccccc2,82,6763,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,81,82.5,1.5
6686,cyanoacetamide,C(C#N)C(=O)N,120,7610,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12482,Alfa Aesar,3,120,121.5,1.5
15293,2-Methylfuran,Cc1ccco1,-89,10340,http://msds.chem.ox.ac.uk/,academic website,3,-89,-87.5,1.5
13995,3-nitrobenzyl_alcohol,O=[N+]([O-])c1cc(CO)ccc1,32,62479,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,30.5,32,1.5
15369,3-Anilinophenol,Oc2cccc(Nc1ccccc1)c2,81.5,21106124,http://msds.chem.ox.ac.uk/,academic website,3,80,81.5,1.5
15483,"4-Methylbenzene-1,2-diamine",Cc1cc(N)c(N)cc1,89.5,9908,http://msds.chem.ox.ac.uk/,academic website,4,88,89.5,1.5
15576,Adenosine,Nc3ncnc2c3ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,234,54923,http://msds.chem.ox.ac.uk/,academic website,4,234,235.5,1.5
15661,Chloroacetic acid,ClCC(=O)O,63,10772140,http://msds.chem.ox.ac.uk/,academic website,4,61.5,63,1.5
16817,Aprobarbital,O=C1NC(=O)NC(=O)C1(CC=C)C(C)C,141,6221,http://www.drugbank.ca/drugs/DB01352,DrugBank,3,141,142.7,1.7
27710,"4,4'-DDT",C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,110,2928,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),11,108.3,110,1.7
16396,Alprazolam,Clc1cc2C(=NCc3nnc(C)n3c2cc1)c4ccccc4,228.25,2034,http://www.drugbank.ca/drugs/DB00404,DrugBank,2,228.25,230,1.75
14230,"a,a'-dichloro-m-xylene",ClCc1cccc(CCl)c1,36,21168838,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,34.2,36,1.8
3521,"3,5-dinitrobenzamide",c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,182,4355,http://www.alfa.com/en/GP100W.pgm?DSSTK=B21865,Alfa Aesar,2,182,184,2
4978,4-chlorodiphenyl sulfone,c1ccc(cc1)S(=O)(=O)c2ccc(cc2)Cl,92,6369,http://www.alfa.com/en/GP100W.pgm?DSSTK=B25524,Alfa Aesar,2,92,94,2
2065,2-benzoylbenzoic acid,c1ccc(cc1)C(=O)c2ccccc2C(=O)O,129,6554,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13281,Alfa Aesar,2,127,129,2
561,"1,3-di-o-tolylguanidine",Cc1ccccc1NC(=N)Nc2ccccc2C,177,7056,http://www.alfa.com/en/GP100W.pgm?DSSTK=B25127,Alfa Aesar,2,177,179,2
1730,"2,6-dichloro-4-nitroaniline",c1c(cc(c(c1Cl)N)Cl)[N+](=O)[O-],189,7152,http://www.alfa.com/en/GP100W.pgm?DSSTK=B24283,Alfa Aesar,2,189,191,2
1508,"2,4-dihydroxybenzophenone",c1ccc(cc1)C(=O)c2ccc(cc2O)O,146,8254,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13749,Alfa Aesar,2,144,146,2
8394,resorcinol monobenzoate,c1ccc(cc1)C(=O)Oc2cccc(c2)O,132,8366,http://www.alfa.com/en/GP100W.pgm?DSSTK=A19150,Alfa Aesar,2,132,134,2
3849,3-chlorophenoxyacetic acid,c1cc(cc(c1)Cl)OCC(=O)O,108,11013,http://www.alfa.com/en/GP100W.pgm?DSSTK=L00939,Alfa Aesar,2,108,110,2
2876,2-methyl-3-nitroaniline,Cc1c(cccc1[N+](=O)[O-])N,90,11290,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10347,Alfa Aesar,2,90,92,2
14318,"3,3'-dimethylbiphenyl",Cc1cccc(c1)c2cc(C)ccc2,7,11437,http://www.amazon.com/dp/B002IYRJWI,American Petroleum Institute. Research Project 44; Selected Values of Properties of Hydrocarbons and Related Compounds. Texas A & M University; College Station; TX; 1973.,2,7,9,2
15562,9-Vinyl-9H-carbazole,C=Cn3c1ccccc1c2ccccc23,63,14414,http://msds.chem.ox.ac.uk/,academic website,2,63,65,2
3071,2-tridecanol,CCCCCCCCCCCC(C)O,25,14701,http://www.alfa.com/en/GP100W.pgm?DSSTK=L01926,Alfa Aesar,2,23,25,2
2030,2-amino-6-methylpyridine,Cc1cccc(n1)N,43,14991,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10444,Alfa Aesar,2,41,43,2
1816,"2',6'-dimethylacetanilide",Cc1cccc(c1NC(=O)C)C,181,15753,http://www.alfa.com/en/GP100W.pgm?DSSTK=B25687,Alfa Aesar,2,181,183,2
88,1-octadecanethiol,CCCCCCCCCCCCCCCCCCS,32,16913,http://www.alfa.com/en/GP100W.pgm?DSSTK=L04123,Alfa Aesar,2,30,32,2
1361,"2,4,6-tribromo-3-methylphenol",Cc1c(cc(c(c1Br)O)Br)Br,82,19526,http://www.alfa.com/en/GP100W.pgm?DSSTK=L09183,Alfa Aesar,2,82,84,2
4597,4-aminobenzhydrazide,c1cc(ccc1C(=O)NN)N,228,20160,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10963,Alfa Aesar,2,226,228,2
15215,2-[4-(2-Hydroxyethyl)piperazin-4-ium-1-yl]ethanesulfonate,[O-]S(=O)(=O)CCN1CC[NH+](CC1)CCO,236,22278,http://msds.chem.ox.ac.uk/,academic website,2,234,236,2
4490,"4,6-dichlororesorcinol",c1c(c(cc(c1O)Cl)Cl)O,115,60631,http://www.alfa.com/en/GP100W.pgm?DSSTK=B20500,Alfa Aesar,2,113,115,2
7067,ethyl 2-nitrobenzoate,CCOC(=O)c1ccccc1[N+](=O)[O-],28,62340,http://www.alfa.com/en/GP100W.pgm?DSSTK=A19994,Alfa Aesar,2,28,30,2
5240,4-hydroxyindole,c1cc2c(cc[nH]2)c(c1)O,98,67953,http://www.alfa.com/en/GP100W.pgm?DSSTK=L14352,Alfa Aesar,2,98,100,2
7066,ethyl 2-methylthiazole-4-carboxylate,CCOC(=O)c1csc(n1)C,55,258907,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12050,Alfa Aesar,2,55,57,2
1347,"2,4,5-trifluorobenzoic acid",c1c(c(cc(c1F)F)F)C(=O)O,98,454604,http://www.alfa.com/en/GP100W.pgm?DSSTK=A14193,Alfa Aesar,2,98,100,2
9951,"Benzaldehyde, 4-nitro-, oxime",O=[N+]([O-])c1ccc(cc1)C=NO,130,4523938,http://dx.doi.org/10.1021/ci0500132,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-1533,2,128,130,2
6757,dehydroacetic acid,CC1=CC(=O)C(C(=O)O1)C(=O)C,111,13887609,http://www.alfa.com/en/GP100W.pgm?DSSTK=A17827,Alfa Aesar,2,109,111,2
14980,"1,8-Dihydroxyanthracen-9(10H)-one",Oc2cccc1Cc3cccc(O)c3C(=O)c12,181,2117,http://msds.chem.ox.ac.uk/,academic website,3,179,181,2
14894,"1,1,2-Trichloroethane",ClCC(Cl)Cl,-35,6326,http://msds.chem.ox.ac.uk/,academic website,3,-37,-35,2
14273,n-acetylanthranilic_acid,O=C(C)Nc1ccccc1C(=O)O,184,6705,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,184,186,2
14046,benzenesulfonamide,O=S(=O)(N)c1ccccc1,151,7092,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,151,153,2
15229,2-Bromo-1-(4-bromophenyl)ethanone,O=C(CBr)c1ccc(Br)cc1,109,7174,http://msds.chem.ox.ac.uk/,academic website,3,109,111,2
16188,Triphenyl phosphite,O(P(Oc1ccccc1)Oc2ccccc2)c3ccccc3,23,7259,http://msds.chem.ox.ac.uk/,academic website,3,23,25,2
15052,1-Isothiocyanatonaphthalene,S=C=Nc2cccc1ccccc12,58,10609,http://msds.chem.ox.ac.uk/,academic website,3,56,58,2
13594,2-methylresorcinol,Oc1cccc(O)c1C,118,11350,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,118,120,2
275,1-bromoheptane,CCCCCCCBr,-58,11863,http://www.alfa.com/en/GP100W.pgm?DSSTK=A14031,Alfa Aesar,3,-58,-56,2
142,1-iodooctane,CCCCCCCCI,-46,11874,http://www.alfa.com/en/GP100W.pgm?DSSTK=B22214,Alfa Aesar,3,-46,-44,2
14064,"2,3-dichlorotoluene",Cc1cccc(Cl)c1Cl,6,31931,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,4,6,2
14939,"1,3-Benzothiazole-2-thiol",Sc1nc2ccccc2s1,179,608157,http://msds.chem.ox.ac.uk/,academic website,3,179,181,2
4855,4'-chloro-2'-fluoroacetanilide,CC(=O)Nc1ccc(cc1F)Cl,156,745600,http://www.alfa.com/en/GP100W.pgm?DSSTK=A16940,Alfa Aesar,3,155,157,2
15156,"2,4,6-Tribromoaniline",Brc1cc(Br)cc(Br)c1N,121,21106171,http://msds.chem.ox.ac.uk/,academic website,3,120,122,2
13184,succinonitrile,N#CCCC#N,56,21106481,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,54,56,2
484,"1,4-diethoxybenzene",CCOc1ccc(cc1)OCC,70,21111774,http://www.alfa.com/en/GP100W.pgm?DSSTK=A15385,Alfa Aesar,3,70,72,2
8837,hydroflumethiazide,NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2C(F)(F)F,272,3521,http://dx.doi.org/10.1021/ci020280x,Bergstrom C. A. S.; Norinder U.; Luthman K.; Artursson P. Molecular Descriptors Influencing Melting Point and Their Role in Classification of Solid Drugs. J. Chem. Inf. Comput. Sci.; (Article); 2003; 43(4); 1177-1283,4,270.5,272.5,2
15446,4-Chloro-2-nitroaniline,Nc1ccc(Cl)cc1[N+]([O-])=O,116.5,6713,http://msds.chem.ox.ac.uk/,academic website,4,116,118,2
14593,"methyl_3,4,5-trimethoxybenzoate",COc1c(cc(cc1OC)C(=O)OC)OC,84,15161,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,4,83,85,2
14761,"(1R,2S,5R)-2-Isopropyl-5-methylcyclohexanol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,42,15803,http://msds.chem.ox.ac.uk/,academic website,4,42,44,2
15596,"Benzene-1,2,3-triol",Oc1cccc(O)c1O,132,13835557,http://msds.chem.ox.ac.uk/,academic website,4,132,134,2
15920,Methyl salicylate,Oc1ccccc1C(=O)OC,-9,13848808,http://msds.chem.ox.ac.uk/,academic website,4,-9,-7,2
27532,2-Nitrobenzoic acid,C1=CC=C(C(=C1)C(=O)O)[N+](=O)[O-],146,10616,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),5,146,148,2
15623,Biphenyl-4-ol,Oc1ccc(cc1)c2ccccc2,167,13846658,http://msds.chem.ox.ac.uk/,academic website,5,165,167,2
15480,4-Methoxyphenol,Oc1ccc(OC)cc1,56,8665,http://msds.chem.ox.ac.uk/,academic website,6,55,57,2
14784,(2E)-3-Phenylacrylic acid,O=C(O)/C=C/c1ccccc1,133,392447,http://msds.chem.ox.ac.uk/,academic website,6,133,135,2
15318,2-Nitrophenol,O=[N+]([O-])c1ccccc1O,44,13837787,http://msds.chem.ox.ac.uk/,academic website,8,44,46,2
13517,3-aminobenzonitrile,N#Cc1cc(N)ccc1,52,21111842,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,52,54.3,2.3
6868,diethylsilane,CC[SiH2]CC,-132,61632,http://www.alfa.com/en/GP100W.pgm?DSSTK=L16468,Alfa Aesar,2,-134.3,-132,2.3
8886,piroxicam,CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3,198,10442653,http://dx.doi.org/10.1021/ci020280x,Bergstrom C. A. S.; Norinder U.; Luthman K.; Artursson P. Molecular Descriptors Influencing Melting Point and Their Role in Classification of Solid Drugs. J. Chem. Inf. Comput. Sci.; (Article); 2003; 43(4); 1177-1332,4,198,200.3,2.3
27444,"1,2,3-Trichlorobenzene",C1=CC(=C(C(=C1)Cl)Cl)Cl,53,13864445,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),7,52.6,55,2.4
8572,trans-3-hexene,CC/C=C/CC,-113,553629,http://www.alfa.com/en/GP100W.pgm?DSSTK=L10311,Alfa Aesar,3,-115.4,-113,2.4
7358,isobutyric anhydride,CC(C)C(=O)OC(=O)C(C)C,-56,7069,http://www.alfa.com/en/GP100W.pgm?DSSTK=L13240,Alfa Aesar,2,-56,-53.5,2.5
4400,"4,4'-diaminodiphenylmethane",c1cc(ccc1Cc2ccc(cc2)N)N,90,7296,http://www.alfa.com/en/GP100W.pgm?DSSTK=A15645,Alfa Aesar,2,90,92.5,2.5
16074,Phenoxathiine,c1ccc2Sc3ccccc3Oc2c1,59.5,8862,http://msds.chem.ox.ac.uk/,academic website,2,57,59.5,2.5
3645,3-aminoquinoline,c1ccc2c(c1)cc(cn2)N,94,10897,http://www.alfa.com/en/GP100W.pgm?DSSTK=A16592,Alfa Aesar,2,91.5,94,2.5
2995,2-nitrothiophene,c1cc(sc1)[N+](=O)[O-],44,11373,http://www.alfa.com/en/GP100W.pgm?DSSTK=A17464,Alfa Aesar,2,44,46.5,2.5
6494,benzyl phenyl sulfide,c1ccc(cc1)CSc2ccccc2,41,12697,http://www.alfa.com/en/GP100W.pgm?DSSTK=A16171,Alfa Aesar,2,41,43.5,2.5
18768,"1,2-cyclohexanediol-cis",OC1CCCCC1O,100,13012,http://www.srcinc.com/what-we-do/product.aspx?id=133,PHYSPROP,2,100,102.5,2.5
1512,"2,4-dimethoxy-1-nitrobenzene",COc1ccc(c(c1)OC)[N+](=O)[O-],74,70990,http://www.alfa.com/en/GP100W.pgm?DSSTK=B25353,Alfa Aesar,2,74,76.5,2.5
722,"1,2,3-trichloro-5-nitrobenzene",c1c(cc(c(c1Cl)Cl)Cl)[N+](=O)[O-],70,79719,http://www.alfa.com/en/GP100W.pgm?DSSTK=B21511,Alfa Aesar,2,70,72.5,2.5
13834,2-chloro-5-methylaniline,Cc1ccc(Cl)c(N)c1,31,60136,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,29.5,32,2.5
15550,9H-Fluoren-9-ol,OC3c1ccccc1c2ccccc23,153.5,66916,http://msds.chem.ox.ac.uk/,academic website,3,153.5,156,2.5
14825,"(5alpha,6alpha)-3-Methoxy-17-methyl-7,8-didehydro-4,5-epoxymorphinan-6-ol",COc1ccc2C[C@H]4N(C)CC[C@@]35[C@@H](Oc1c23)[C@@H](O)C=C[C@@H]45,155,4447447,http://msds.chem.ox.ac.uk/,academic website,3,155,157.5,2.5
15059,"1-Methyl-2,4-dinitrobenzene",Cc1ccc(cc1[N+](=O)[O-])[N+]([O-])=O,68.5,8150,http://msds.chem.ox.ac.uk/,academic website,4,68.5,71,2.5
28556,Sulfathiazole,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,200,5148,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),6,200,202.5,2.5
4144,3-nitrobenzotrifluoride,c1cc(cc(c1)[N+](=O)[O-])C(F)(F)F,-5,7108,http://www.alfa.com/en/GP100W.pgm?DSSTK=L05948,Alfa Aesar,2,-5,-2.4,2.6
28237,methadone,O=C(C(c1ccccc1)(c2ccccc2)C[C@@H](N(C)C)C)CC,98.85,559067,http://pubs.acs.org/doi/pdf/10.1021/jo01160a004,Journal of Organic Chemistry,3,98.85,101.5,2.65
27941,Coronene,C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC7=C6C3=C(C=C2)C=C7,438,8761,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),4,437.3,440,2.7
6735,cyclopentylamine,C1CCC(C1)N,-85,2803,http://www.alfa.com/en/GP100W.pgm?DSSTK=L01966,Alfa Aesar,3,-85.7,-82.7,3
4103,3-methylcatechol,Cc1cccc(c1O)O,65,333,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12324,Alfa Aesar,2,65,68,3
7440,mercaptosuccinic acid,C(C(C(=O)O)S)C(=O)O,152,6032,http://www.alfa.com/en/GP100W.pgm?DSSTK=B23301,Alfa Aesar,2,149,152,3
6572,bisphenol a,CC(C)(c1ccc(cc1)O)c2ccc(cc2)O,156,6371,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10324,Alfa Aesar,2,153,156,3
6307,acenaphthenequinone,c1cc2cccc3c2c(c1)C(=O)C3=O,258,6468,http://www.alfa.com/en/GP100W.pgm?DSSTK=B23466,Alfa Aesar,2,258,261,3
5261,4-iodobenzenesulfonyl chloride,c1cc(ccc1S(=O)(=O)Cl)I,82,7121,http://www.alfa.com/en/GP100W.pgm?DSSTK=B24416,Alfa Aesar,2,82,85,3
14671,diethyl_sebacate,O=C(CCCCCCCCC(=O)OCC)OCC,2,7758,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,2,2,5,3
4145,3-nitrobenzoyl chloride,c1cc(cc(c1)[N+](=O)[O-])C(=O)Cl,33,8181,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10579,Alfa Aesar,2,33,36,3
5170,4-fluorophenylacetic acid,c1cc(ccc1CC(=O)O)F,83,9454,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10646,Alfa Aesar,2,83,86,3
3831,3'-chloroacetanilide,CC(=O)Nc1cccc(c1)Cl,77,11009,http://www.alfa.com/en/GP100W.pgm?DSSTK=A14921,Alfa Aesar,2,77,80,3
441,"1,5-dinitronaphthalene",c1cc2c(cccc2[N+](=O)[O-])c(c1)[N+](=O)[O-],216,11310,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13869,Alfa Aesar,2,216,219,3
683,"1,2-cyclohexanedione",C1CCC(=O)C(=O)C1,37,12465,http://www.alfa.com/en/GP100W.pgm?DSSTK=A14401,Alfa Aesar,2,37,40,3
1824,"2,6-dimethylquinoline",Cc1ccc2c(c1)ccc(n2)C,57,12840,http://www.alfa.com/en/GP100W.pgm?DSSTK=B23934,Alfa Aesar,2,57,60,3
2529,2-decanol,CCCCCCCCC(C)O,-5,13616,http://www.alfa.com/en/GP100W.pgm?DSSTK=L05688,Alfa Aesar,2,-5,-2,3
5725,5-benzyloxyindole,c1ccc(cc1)COc2ccc3c(c2)cc[nH]3,99,13959,http://www.alfa.com/en/GP100W.pgm?DSSTK=B25143,Alfa Aesar,2,99,102,3
2722,2'-hydroxy-5'-methylacetophenone,Cc1ccc(c(c1)C(=O)C)O,47,14340,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13136,Alfa Aesar,2,47,50,3
519,"1,4-bis(5-phenyloxazol-2-yl)benzene",c1ccc(cc1)c2cnc(o2)c3ccc(cc3)c4ncc(o4)c5ccccc5,242,14960,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12321,Alfa Aesar,2,242,245,3
4533,4-acetylphenoxyacetic acid,CC(=O)c1ccc(cc1)OCC(=O)O,173,67230,http://www.alfa.com/en/GP100W.pgm?DSSTK=L00426,Alfa Aesar,2,173,176,3
6798,dibenzyl phthalate,c1ccc(cc1)COC(=O)c2ccccc2C(=O)OCc3ccccc3,41,191496,http://www.alfa.com/en/GP100W.pgm?DSSTK=L04985,Alfa Aesar,2,41,44,3
6663,"cis-2-butene-1,4-diol",C(/C=CCO)O,7,558888,http://www.alfa.com/en/GP100W.pgm?DSSTK=A19182,Alfa Aesar,2,4,7,3
3097,3-(2-furyl)acrolein,c1cc(oc1)/C=C/C=O,51,1266397,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13042,Alfa Aesar,2,51,54,3
25436,sulfathiourea,Nc1ccc(cc1)S(=O)(=O)NC(N)=S,182,2272143,http://www.srcinc.com/what-we-do/product.aspx?id=133,PHYSPROP,2,179,182,3
2977,2-nitrobenzhydrazide,c1ccc(c(c1)C(=O)NN)[N+](=O)[O-],121,3009396,http://www.alfa.com/en/GP100W.pgm?DSSTK=B21330,Alfa Aesar,2,121,124,3
15538,7H-Benzo[de]anthracen-7-one,O=C3c4ccccc4c2cccc1cccc3c12,170,6442,http://msds.chem.ox.ac.uk/,academic website,3,170,173,3
13865,5-chloro-2-hydroxyaniline,Nc1cc(Cl)ccc1O,143,6995,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,140,143,3
14571,o-iodoaniline,Ic1ccccc1N,58,11500,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,55,58,3
14662,"2,4-dibromophenol",Brc1cc(Br)c(O)cc1,40,11510,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,37,40,3
14222,2-chloro-5-nitroaniline,Nc1cc(ccc1Cl)[N+]([O-])=O,118,21272,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,118,121,3
15198,"2,6-Dimethoxy-1,4-benzoquinone",COC1=CC(=O)C=C(OC)C1=O,253,61560,http://msds.chem.ox.ac.uk/,academic website,3,253,256,3
14138,"2,4-dimethoxybenzaldehyde",COc1cc(ccc1C=O)OC,72,62390,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,69,72,3
6523,biphenyl-2-carboxylic acid,c1ccc(cc1)c2ccccc2C(=O)O,112,63538,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12049,Alfa Aesar,3,112,115,3
14594,m-bromocinnamic_acid,Brc1cc(/C=C/C(=O)O)ccc1,177,678734,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,177,180,3
14633,p-chloroiodobenzene,Ic1ccc(Cl)cc1,54,13868660,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,54,57,3
14216,m-bromophenol,Oc1cc(Br)ccc1,31,13875441,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,30,33,3
14528,1-bromo-4-tert-butylbenzene,CC(C)(C)c1ccc(Br)cc1,16,21171393,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,16,19,3
28464,prednisone,O=C(CO)[C@@]3(O)CC[C@H]2[C@@H]4CC\C1=C\C(=O)\C=C/[C@]1(C)[C@H]4C(=O)C[C@@]23C,234,5656,http://www.amazon.com/gp/product/0849304865/,CRC Handbook of Chemistry and Physics,4,234,237,3
15832,Heptanoic acid,CCCCCCC(=O)O,-9,7803,http://msds.chem.ox.ac.uk/,academic website,4,-9,-6,3
15930,N-(2-Hydroxyphenyl)acetamide,Oc1ccccc1NC(C)=O,205,11477,http://msds.chem.ox.ac.uk/,academic website,4,205,208,3
15045,1-Iodo-4-nitrobenzene,Ic1ccc(cc1)[N+](=O)[O-],176,11982,http://msds.chem.ox.ac.uk/,academic website,4,173,176,3
1610,"2,5-dichloro-p-xylene",Cc1cc(c(cc1Cl)C)Cl,69,13868642,http://www.alfa.com/en/GP100W.pgm?DSSTK=B21344,Alfa Aesar,4,68,71,3
15457,4-Chlorophenol,Oc1ccc(Cl)cc1,44,13875219,http://msds.chem.ox.ac.uk/,academic website,4,41,44,3
15614,Benzyl benzoate,O=C(OCc1ccccc1)c2ccccc2,18,13856959,http://msds.chem.ox.ac.uk/,academic website,5,18,21,3
